,location,new_cases,new_deaths,total_cases,total_deaths,continent,population
616,Bhutan,0,0,1,0,Asia,771612
617,Bhutan,0,0,1,0,Asia,771612
618,Bhutan,0,0,1,0,Asia,771612
619,Bhutan,1,0,2,0,Asia,771612
620,Bhutan,0,0,2,0,Asia,771612
621,Bhutan,0,0,2,0,Asia,771612
622,Bhutan,0,0,2,0,Asia,771612
623,Bhutan,0,0,2,0,Asia,771612
624,Bhutan,1,0,3,0,Asia,771612
625,Bhutan,0,0,3,0,Asia,771612
626,Bhutan,0,0,3,0,Asia,771612
627,Bhutan,1,0,4,0,Asia,771612
628,Bhutan,0,0,4,0,Asia,771612
629,Bhutan,0,0,4,0,Asia,771612
630,Bhutan,0,0,4,0,Asia,771612
631,Bhutan,1,0,5,0,Asia,771612
632,Bhutan,0,0,5,0,Asia,771612
633,Bhutan,0,0,5,0,Asia,771612
634,Bhutan,0,0,5,0,Asia,771612
635,Bhutan,0,0,5,0,Asia,771612
636,Bolivia,2,0,2,0,South America,11673029
637,Bolivia,1,0,3,0,South America,11673029
638,Bolivia,7,0,10,0,South America,11673029
639,Bolivia,0,0,10,0,South America,11673029
640,Bolivia,1,0,11,0,South America,11673029
641,Bolivia,1,0,12,0,South America,11673029
642,Bolivia,0,0,12,0,South America,11673029
643,Bolivia,3,0,15,0,South America,11673029
644,Bolivia,4,0,19,0,South America,11673029
645,Bolivia,1,0,20,0,South America,11673029
646,Bolivia,7,0,27,0,South America,11673029
647,Bolivia,1,0,28,0,South America,11673029
648,Bolivia,4,0,32,0,South America,11673029
649,Bolivia,7,0,39,0,South America,11673029
650,Bolivia,22,0,61,0,South America,11673029
651,Bolivia,13,0,74,0,South America,11673029
652,Bolivia,7,0,81,0,South America,11673029
653,Bolivia,15,3,96,3,South America,11673029
654,Bolivia,11,3,107,6,South America,11673029
655,Bolivia,8,1,115,7,South America,11673029
656,Bolivia,8,1,123,8,South America,11673029
657,Bolivia,9,1,132,9,South America,11673029
658,Bolivia,7,1,139,10,South America,11673029
659,Bolivia,18,0,157,10,South America,11673029
660,Bolivia,26,1,183,11,South America,11673029
661,Bosnia and Herzegovina,2,0,2,0,Europe,3280815
662,Bosnia and Herzegovina,1,0,3,0,Europe,3280815
663,Bosnia and Herzegovina,0,0,3,0,Europe,3280815
664,Bosnia and Herzegovina,15,0,18,0,Europe,3280815
665,Bosnia and Herzegovina,3,0,21,0,Europe,3280815
666,Bosnia and Herzegovina,0,0,21,0,Europe,3280815
667,Bosnia and Herzegovina,15,0,36,0,Europe,3280815
668,Bosnia and Herzegovina,8,0,44,0,Europe,3280815
669,Bosnia and Herzegovina,0,0,44,0,Europe,3280815
670,Bosnia and Herzegovina,48,1,92,1,Europe,3280815
671,Bosnia and Herzegovina,33,0,125,1,Europe,3280815
672,Bosnia and Herzegovina,4,0,129,1,Europe,3280815
673,Bosnia and Herzegovina,33,1,162,2,Europe,3280815
674,Bosnia and Herzegovina,19,1,181,3,Europe,3280815
675,Bosnia and Herzegovina,0,0,181,3,Europe,3280815
676,Bosnia and Herzegovina,48,0,229,3,Europe,3280815
677,Bosnia and Herzegovina,28,2,257,5,Europe,3280815
678,Bosnia and Herzegovina,66,1,323,6,Europe,3280815
679,Bosnia and Herzegovina,30,2,353,8,Europe,3280815
680,Bosnia and Herzegovina,60,4,413,12,Europe,3280815
681,Bosnia and Herzegovina,51,1,464,13,Europe,3280815
682,Bosnia and Herzegovina,68,4,532,17,Europe,3280815
683,Bosnia and Herzegovina,54,1,586,18,Europe,3280815
684,Bosnia and Herzegovina,46,3,632,21,Europe,3280815
685,Bosnia and Herzegovina,31,3,663,24,Europe,3280815
686,Brazil,1,0,1,0,South America,212559409
687,Brazil,0,0,1,0,South America,212559409
688,Brazil,0,0,1,0,South America,212559409
689,Brazil,0,0,1,0,South America,212559409
690,Brazil,1,0,2,0,South America,212559409
691,Brazil,0,0,2,0,South America,212559409
692,Brazil,1,0,3,0,South America,212559409
693,Brazil,5,0,8,0,South America,212559409
694,Brazil,5,0,13,0,South America,212559409
695,Brazil,0,0,13,0,South America,212559409
696,Brazil,12,0,25,0,South America,212559409
697,Brazil,9,0,34,0,South America,212559409
698,Brazil,18,0,52,0,South America,212559409
699,Brazil,25,0,77,0,South America,212559409
700,Brazil,21,0,98,0,South America,212559409
701,Brazil,23,0,121,0,South America,212559409
702,Brazil,79,0,200,0,South America,212559409
703,Brazil,34,0,234,0,South America,212559409
704,Brazil,57,1,291,1,South America,212559409
705,Brazil,137,3,428,4,South America,212559409
706,Brazil,193,2,621,6,South America,212559409
707,Brazil,283,5,904,11,South America,212559409
708,Brazil,224,7,1128,18,South America,212559409
709,Brazil,418,7,1546,25,South America,212559409
710,Brazil,345,9,1891,34,South America,212559409
711,Brazil,310,12,2201,46,South America,212559409
712,Brazil,232,11,2433,57,South America,212559409
713,Brazil,482,20,2915,77,South America,212559409
714,Brazil,502,15,3417,92,South America,212559409
715,Brazil,487,22,3904,114,South America,212559409
716,Brazil,352,22,4256,136,South America,212559409
717,Brazil,323,23,4579,159,South America,212559409
718,Brazil,1138,42,5717,201,South America,212559409
719,Brazil,1119,40,6836,241,South America,212559409
720,Brazil,1074,58,7910,299,South America,212559409
721,Brazil,1146,60,9056,359,South America,212559409
722,Brazil,1222,73,10278,432,South America,212559409
723,Brazil,852,54,11130,486,South America,212559409
724,Brunei,1,0,1,0,Asia,437483
725,Brunei,10,0,11,0,Asia,437483
726,Brunei,14,0,25,0,Asia,437483
727,Brunei,12,0,37,0,Asia,437483
728,Brunei,3,0,40,0,Asia,437483
729,Brunei,10,0,50,0,Asia,437483
730,Brunei,4,0,54,0,Asia,437483
731,Brunei,2,0,56,0,Asia,437483
732,Brunei,12,0,68,0,Asia,437483
733,Brunei,5,0,73,0,Asia,437483
734,Brunei,5,0,78,0,Asia,437483
735,Brunei,5,0,83,0,Asia,437483
736,Brunei,5,0,88,0,Asia,437483
737,Brunei,3,0,91,0,Asia,437483
738,Brunei,13,0,104,0,Asia,437483
739,Brunei,3,0,107,0,Asia,437483
740,Brunei,7,0,114,0,Asia,437483
741,Brunei,1,0,115,0,Asia,437483
742,Brunei,5,1,120,1,Asia,437483
743,Brunei,6,0,126,1,Asia,437483
744,Brunei,1,0,127,1,Asia,437483
745,Brunei,2,0,129,1,Asia,437483
746,Brunei,2,0,131,1,Asia,437483
747,Brunei,2,0,133,1,Asia,437483
748,Brunei,0,0,133,1,Asia,437483
749,Brunei,2,0,135,1,Asia,437483
750,Brunei,0,0,135,1,Asia,437483
751,Bulgaria,2,0,2,0,Europe,6948445
752,Bulgaria,2,0,4,0,Europe,6948445
753,Bulgaria,3,1,7,1,Europe,6948445
754,Bulgaria,16,0,23,1,Europe,6948445
755,Bulgaria,8,0,31,1,Europe,6948445
756,Bulgaria,10,1,41,2,Europe,6948445
757,Bulgaria,10,0,51,2,Europe,6948445
758,Bulgaria,11,0,62,2,Europe,6948445
759,Bulgaria,19,0,81,2,Europe,6948445
760,Bulgaria,11,0,92,2,Europe,6948445
761,Bulgaria,13,1,105,3,Europe,6948445
762,Bulgaria,22,0,127,3,Europe,6948445
763,Bulgaria,36,0,163,3,Europe,6948445
764,Bulgaria,22,0,185,3,Europe,6948445
765,Bulgaria,16,0,201,3,Europe,6948445
766,Bulgaria,19,0,220,3,Europe,6948445
767,Bulgaria,22,0,242,3,Europe,6948445
768,Bulgaria,22,0,264,3,Europe,6948445
769,Bulgaria,29,0,293,3,Europe,6948445
770,Bulgaria,38,4,331,7,Europe,6948445
771,Bulgaria,15,1,346,8,Europe,6948445
772,Bulgaria,13,0,359,8,Europe,6948445
773,Bulgaria,40,0,399,8,Europe,6948445
774,Bulgaria,23,2,422,10,Europe,6948445
775,Bulgaria,35,0,457,10,Europe,6948445
776,Bulgaria,28,4,485,14,Europe,6948445
777,Bulgaria,18,3,503,17,Europe,6948445
778,Bulgaria,28,3,531,20,Europe,6948445
779,Burkina Faso,2,0,2,0,Africa,20903278
780,Burkina Faso,0,0,2,0,Africa,20903278
781,Burkina Faso,1,0,3,0,Africa,20903278
782,Burkina Faso,0,0,3,0,Africa,20903278
783,Burkina Faso,17,0,20,0,Africa,20903278
784,Burkina Faso,0,0,20,0,Africa,20903278
785,Burkina Faso,6,1,26,1,Africa,20903278
786,Burkina Faso,7,0,33,1,Africa,20903278
787,Burkina Faso,7,0,40,1,Africa,20903278
788,Burkina Faso,24,2,64,3,Africa,20903278
789,Burkina Faso,0,0,64,3,Africa,20903278
790,Burkina Faso,11,0,75,3,Africa,20903278
791,Burkina Faso,24,0,99,3,Africa,20903278
792,Burkina Faso,15,0,114,3,Africa,20903278
793,Burkina Faso,32,0,146,3,Africa,20903278
794,Burkina Faso,0,0,146,3,Africa,20903278
795,Burkina Faso,34,6,180,9,Africa,20903278
796,Burkina Faso,0,0,180,9,Africa,20903278
797,Burkina Faso,42,3,222,12,Africa,20903278
798,Burkina Faso,24,0,246,12,Africa,20903278
799,Burkina Faso,15,2,261,14,Africa,20903278
800,Burkina Faso,27,2,288,16,Africa,20903278
801,Burkina Faso,0,0,288,16,Africa,20903278
802,Burkina Faso,14,0,302,16,Africa,20903278
803,Burkina Faso,43,1,345,17,Africa,20903278
804,Cambodia,1,0,1,0,Asia,16718971
805,Cambodia,0,0,1,0,Asia,16718971
806,Cambodia,0,0,1,0,Asia,16718971
807,Cambodia,0,0,1,0,Asia,16718971
808,Cambodia,0,0,1,0,Asia,16718971
809,Cambodia,0,0,1,0,Asia,16718971
810,Cambodia,0,0,1,0,Asia,16718971
811,Cambodia,0,0,1,0,Asia,16718971
812,Cambodia,0,0,1,0,Asia,16718971
813,Cambodia,0,0,1,0,Asia,16718971
814,Cambodia,0,0,1,0,Asia,16718971
815,Cambodia,0,0,1,0,Asia,16718971
816,Cambodia,0,0,1,0,Asia,16718971
817,Cambodia,0,0,1,0,Asia,16718971
818,Cambodia,0,0,1,0,Asia,16718971
819,Cambodia,0,0,1,0,Asia,16718971
820,Cambodia,0,0,1,0,Asia,16718971
821,Cambodia,0,0,1,0,Asia,16718971
822,Cambodia,0,0,1,0,Asia,16718971
823,Cambodia,0,0,1,0,Asia,16718971
824,Cambodia,0,0,1,0,Asia,16718971
825,Cambodia,0,0,1,0,Asia,16718971
826,Cambodia,0,0,1,0,Asia,16718971
827,Cambodia,0,0,1,0,Asia,16718971
828,Cambodia,0,0,1,0,Asia,16718971
829,Cambodia,0,0,1,0,Asia,16718971
830,Cambodia,0,0,1,0,Asia,16718971
831,Cambodia,0,0,1,0,Asia,16718971
832,Cambodia,0,0,1,0,Asia,16718971
833,Cambodia,0,0,1,0,Asia,16718971
834,Cambodia,0,0,1,0,Asia,16718971
835,Cambodia,0,0,1,0,Asia,16718971
836,Cambodia,0,0,1,0,Asia,16718971
837,Cambodia,0,0,1,0,Asia,16718971
838,Cambodia,0,0,1,0,Asia,16718971
839,Cambodia,1,0,2,0,Asia,16718971
840,Cambodia,1,0,3,0,Asia,16718971
841,Cambodia,2,0,5,0,Asia,16718971
842,Cambodia,2,0,7,0,Asia,16718971
843,Cambodia,5,0,12,0,Asia,16718971
844,Cambodia,12,0,24,0,Asia,16718971
845,Cambodia,0,0,24,0,Asia,16718971
846,Cambodia,0,0,24,0,Asia,16718971
847,Cambodia,0,0,24,0,Asia,16718971
848,Cambodia,23,0,47,0,Asia,16718971
849,Cambodia,4,0,51,0,Asia,16718971
850,Cambodia,35,0,86,0,Asia,16718971
851,Cambodia,1,0,87,0,Asia,16718971
852,Cambodia,4,0,91,0,Asia,16718971
853,Cambodia,5,0,96,0,Asia,16718971
854,Cambodia,2,0,98,0,Asia,16718971
855,Cambodia,4,0,102,0,Asia,16718971
856,Cambodia,1,0,103,0,Asia,16718971
857,Cambodia,4,0,107,0,Asia,16718971
858,Cambodia,2,0,109,0,Asia,16718971
859,Cambodia,0,0,109,0,Asia,16718971
860,Cambodia,1,0,110,0,Asia,16718971
861,Cambodia,4,0,114,0,Asia,16718971
862,Cambodia,0,0,114,0,Asia,16718971
863,Cambodia,0,0,114,0,Asia,16718971
864,Cambodia,0,0,114,0,Asia,16718971
865,Cameroon,1,0,1,0,Africa,26545864
866,Cameroon,1,0,2,0,Africa,26545864
867,Cameroon,1,0,3,0,Africa,26545864
868,Cameroon,1,0,4,0,Africa,26545864
869,Cameroon,0,0,4,0,Africa,26545864
870,Cameroon,6,0,10,0,Africa,26545864
871,Cameroon,0,0,10,0,Africa,26545864
872,Cameroon,4,0,14,0,Africa,26545864
873,Cameroon,13,0,27,0,Africa,26545864
874,Cameroon,0,0,27,0,Africa,26545864
875,Cameroon,0,0,27,0,Africa,26545864
876,Cameroon,29,0,56,0,Africa,26545864
877,Cameroon,16,1,72,1,Africa,26545864
878,Cameroon,0,0,72,1,Africa,26545864
879,Cameroon,16,0,88,1,Africa,26545864
880,Cameroon,0,0,88,1,Africa,26545864
881,Cameroon,11,1,99,2,Africa,26545864
882,Cameroon,0,0,99,2,Africa,26545864
883,Cameroon,43,0,142,2,Africa,26545864
884,Cameroon,51,4,193,6,Africa,26545864
885,Cameroon,40,0,233,6,Africa,26545864
886,Cameroon,38,1,271,7,Africa,26545864
887,Cameroon,238,1,509,8,Africa,26545864
888,Cameroon,46,1,555,9,Africa,26545864
889,Cameroon,95,0,650,9,Africa,26545864
890,Canada,1,0,1,0,North America,37742157
891,Canada,0,0,1,0,North America,37742157
892,Canada,1,0,2,0,North America,37742157
893,Canada,1,0,3,0,North America,37742157
894,Canada,0,0,3,0,North America,37742157
895,Canada,0,0,3,0,North America,37742157
896,Canada,1,0,4,0,North America,37742157
897,Canada,0,0,4,0,North America,37742157
898,Canada,0,0,4,0,North America,37742157
899,Canada,0,0,4,0,North America,37742157
900,Canada,1,0,5,0,North America,37742157
901,Canada,0,0,5,0,North America,37742157
902,Canada,2,0,7,0,North America,37742157
903,Canada,0,0,7,0,North America,37742157
904,Canada,0,0,7,0,North America,37742157
905,Canada,0,0,7,0,North America,37742157
906,Canada,0,0,7,0,North America,37742157
907,Canada,0,0,7,0,North America,37742157
908,Canada,0,0,7,0,North America,37742157
909,Canada,0,0,7,0,North America,37742157
910,Canada,1,0,8,0,North America,37742157
911,Canada,0,0,8,0,North America,37742157
912,Canada,0,0,8,0,North America,37742157
913,Canada,0,0,8,0,North America,37742157
914,Canada,0,0,8,0,North America,37742157
915,Canada,0,0,8,0,North America,37742157
916,Canada,1,0,9,0,North America,37742157
917,Canada,0,0,9,0,North America,37742157
918,Canada,0,0,9,0,North America,37742157
919,Canada,0,0,9,0,North America,37742157
920,Canada,2,0,11,0,North America,37742157
921,Canada,0,0,11,0,North America,37742157
922,Canada,1,0,12,0,North America,37742157
923,Canada,2,0,14,0,North America,37742157
924,Canada,2,0,16,0,North America,37742157
925,Canada,4,0,20,0,North America,37742157
926,Canada,4,0,24,0,North America,37742157
927,Canada,3,0,27,0,North America,37742157
928,Canada,3,0,30,0,North America,37742157
929,Canada,3,0,33,0,North America,37742157
930,Canada,12,0,45,0,North America,37742157
931,Canada,6,0,51,0,North America,37742157
932,Canada,6,0,57,0,North America,37742157
933,Canada,5,0,62,0,North America,37742157
934,Canada,15,1,77,1,North America,37742157
935,Canada,16,0,93,1,North America,37742157
936,Canada,10,0,103,1,North America,37742157
937,Canada,35,0,138,1,North America,37742157
938,Canada,38,0,176,1,North America,37742157
939,Canada,68,0,244,1,North America,37742157
940,Canada,60,0,304,1,North America,37742157
941,Canada,120,3,424,4,North America,37742157
942,Canada,145,4,569,8,North America,37742157
943,Canada,121,1,690,9,North America,37742157
944,Canada,156,1,846,10,North America,37742157
945,Canada,125,2,971,12,North America,37742157
946,Canada,260,1,1231,13,North America,37742157
947,Canada,199,5,1430,18,North America,37742157
948,Canada,216,6,1646,24,North America,37742157
949,Canada,313,3,1959,27,North America,37742157
950,Canada,1426,8,3385,35,North America,37742157
951,Canada,633,4,4018,39,North America,37742157
952,Canada,671,14,4689,53,North America,37742157
953,Canada,697,7,5386,60,North America,37742157
954,Canada,869,1,6255,61,North America,37742157
955,Canada,1169,28,7424,89,North America,37742157
956,Canada,1112,7,8536,96,North America,37742157
957,Canada,1059,13,9595,109,North America,37742157
958,Canada,1673,29,11268,138,North America,37742157
959,Canada,1251,49,12519,187,North America,37742157
960,Canada,1363,44,13882,231,North America,37742157
961,Canada,1614,49,15496,280,North America,37742157
962,Cape Verde,2,0,2,0,Africa,555988
963,Cape Verde,1,0,3,0,Africa,555988
964,Cape Verde,0,0,3,0,Africa,555988
965,Cape Verde,0,0,3,0,Africa,555988
966,Cape Verde,0,1,3,1,Africa,555988
967,Cape Verde,1,0,4,1,Africa,555988
968,Cape Verde,1,0,5,1,Africa,555988
969,Cape Verde,0,0,5,1,Africa,555988
970,Cape Verde,0,0,5,1,Africa,555988
971,Cape Verde,0,0,5,1,Africa,555988
972,Cape Verde,0,0,5,1,Africa,555988
973,Cape Verde,1,0,6,1,Africa,555988
974,Cape Verde,0,0,6,1,Africa,555988
975,Cape Verde,0,0,6,1,Africa,555988
976,Cape Verde,0,0,6,1,Africa,555988
977,Cape Verde,1,0,7,1,Africa,555988
978,Cape Verde,0,0,7,1,Africa,555988
979,Cayman Islands,1,0,1,0,North America,65720
980,Cayman Islands,2,1,3,1,North America,65720
981,Cayman Islands,0,0,3,1,North America,65720
982,Cayman Islands,0,0,3,1,North America,65720
983,Cayman Islands,0,0,3,1,North America,65720
984,Cayman Islands,0,0,3,1,North America,65720
985,Cayman Islands,0,0,3,1,North America,65720
986,Cayman Islands,3,0,6,1,North America,65720
987,Cayman Islands,2,0,8,1,North America,65720
988,Cayman Islands,0,0,8,1,North America,65720
989,Cayman Islands,0,0,8,1,North America,65720
990,Cayman Islands,4,0,12,1,North America,65720
991,Cayman Islands,2,0,14,1,North America,65720
992,Cayman Islands,8,0,22,1,North America,65720
993,Cayman Islands,6,0,28,1,North America,65720
994,Cayman Islands,1,0,29,1,North America,65720
995,Cayman Islands,6,0,35,1,North America,65720
996,Cayman Islands,4,0,39,1,North America,65720
997,Central African Republic,1,0,1,0,Africa,4829764
998,Central African Republic,0,0,1,0,Africa,4829764
999,Central African Republic,0,0,1,0,Africa,4829764
1000,Central African Republic,0,0,1,0,Africa,4829764
1001,Central African Republic,0,0,1,0,Africa,4829764
1002,Central African Republic,0,0,1,0,Africa,4829764
1003,Central African Republic,2,0,3,0,Africa,4829764
1004,Central African Republic,1,0,4,0,Africa,4829764
1005,Central African Republic,0,0,4,0,Africa,4829764
1006,Central African Republic,0,0,4,0,Africa,4829764
1007,Central African Republic,0,0,4,0,Africa,4829764
1008,Central African Republic,1,0,5,0,Africa,4829764
1009,Central African Republic,0,0,5,0,Africa,4829764
1010,Central African Republic,1,0,6,0,Africa,4829764
1011,Central African Republic,0,0,6,0,Africa,4829764
1012,Central African Republic,0,0,6,0,Africa,4829764
1013,Central African Republic,0,0,6,0,Africa,4829764
1014,Central African Republic,2,0,8,0,Africa,4829764
1015,Central African Republic,0,0,8,0,Africa,4829764
1016,Central African Republic,0,0,8,0,Africa,4829764
1017,Central African Republic,1,0,9,0,Africa,4829764
1018,Central African Republic,0,0,9,0,Africa,4829764
1019,Chad,1,0,1,0,Africa,16425859
1020,Chad,0,0,1,0,Africa,16425859
1021,Chad,1,0,2,0,Africa,16425859
1022,Chad,0,0,2,0,Africa,16425859
1023,Chad,0,0,2,0,Africa,16425859
1024,Chad,1,0,3,0,Africa,16425859
1025,Chad,0,0,3,0,Africa,16425859
1026,Chad,2,0,5,0,Africa,16425859
1027,Chad,0,0,5,0,Africa,16425859
1028,Chad,0,0,5,0,Africa,16425859
1029,Chad,0,0,5,0,Africa,16425859
1030,Chad,2,0,7,0,Africa,16425859
1031,Chad,0,0,7,0,Africa,16425859
1032,Chad,0,0,7,0,Africa,16425859
1033,Chad,0,0,7,0,Africa,16425859
1034,Chad,0,0,7,0,Africa,16425859
1035,Chad,1,0,8,0,Africa,16425859
1036,Chad,1,0,9,0,Africa,16425859
1037,Chile,1,0,1,0,South America,19116209
1038,Chile,2,0,3,0,South America,19116209
1039,Chile,1,0,4,0,South America,19116209
1040,Chile,1,0,5,0,South America,19116209
1041,Chile,5,0,10,0,South America,19116209
1042,Chile,3,0,13,0,South America,19116209
1043,Chile,4,0,17,0,South America,19116209
1044,Chile,6,0,23,0,South America,19116209
1045,Chile,10,0,33,0,South America,19116209
1046,Chile,10,0,43,0,South America,19116209
1047,Chile,18,0,61,0,South America,19116209
1048,Chile,14,0,75,0,South America,19116209
1049,Chile,81,0,156,0,South America,19116209
1050,Chile,45,0,201,0,South America,19116209
1051,Chile,37,0,238,0,South America,19116209
1052,Chile,104,0,342,0,South America,19116209
1053,Chile,92,0,434,0,South America,19116209
1054,Chile,103,0,537,0,South America,19116209
1055,Chile,95,1,632,1,South America,19116209
1056,Chile,114,1,746,2,South America,19116209
1057,Chile,176,0,922,2,South America,19116209
1058,Chile,220,1,1142,3,South America,19116209
1059,Chile,164,1,1306,4,South America,19116209
1060,Chile,304,1,1610,5,South America,19116209
1061,Chile,299,1,1909,6,South America,19116209
1062,Chile,230,1,2139,7,South America,19116209
1063,Chile,310,1,2449,8,South America,19116209
1064,Chile,289,4,2738,12,South America,19116209
1065,Chile,293,4,3031,16,South America,19116209
1066,Chile,373,2,3404,18,South America,19116209
1067,Chile,333,4,3737,22,South America,19116209
1068,Chile,424,5,4161,27,South America,19116209
1069,Chile,310,7,4471,34,South America,19116209
1070,China,27,0,27,0,Asia,1439323774
1071,China,0,0,27,0,Asia,1439323774
1072,China,0,0,27,0,Asia,1439323774
1073,China,17,0,44,0,Asia,1439323774
1074,China,0,0,44,0,Asia,1439323774
1075,China,15,0,59,0,Asia,1439323774
1076,China,0,0,59,0,Asia,1439323774
1077,China,0,0,59,0,Asia,1439323774
1078,China,0,0,59,0,Asia,1439323774
1079,China,0,0,59,0,Asia,1439323774
1080,China,0,0,59,0,Asia,1439323774
1081,China,0,1,59,1,Asia,1439323774
1082,China,0,0,59,1,Asia,1439323774
1083,China,0,0,59,1,Asia,1439323774
1084,China,0,0,59,1,Asia,1439323774
1085,China,0,1,59,2,Asia,1439323774
1086,China,0,0,59,2,Asia,1439323774
1087,China,4,0,63,2,Asia,1439323774
1088,China,17,0,80,2,Asia,1439323774
1089,China,136,1,216,3,Asia,1439323774
1090,China,19,0,235,3,Asia,1439323774
1091,China,151,3,386,6,Asia,1439323774
1092,China,140,11,526,17,Asia,1439323774
1093,China,97,0,623,17,Asia,1439323774
1094,China,259,9,882,26,Asia,1439323774
1095,China,441,15,1323,41,Asia,1439323774
1096,China,665,15,1988,56,Asia,1439323774
1097,China,787,25,2775,81,Asia,1439323774
1098,China,1753,25,4528,106,Asia,1439323774
1099,China,1466,26,5994,132,Asia,1439323774
1100,China,1740,38,7734,170,Asia,1439323774
1101,China,1980,43,9714,213,Asia,1439323774
1102,China,2095,46,11809,259,Asia,1439323774
1103,China,2590,45,14399,304,Asia,1439323774
1104,China,2812,57,17211,361,Asia,1439323774
1105,China,3237,65,20448,426,Asia,1439323774
1106,China,3872,66,24320,492,Asia,1439323774
1107,China,3727,72,28047,564,Asia,1439323774
1108,China,3160,73,31207,637,Asia,1439323774
1109,China,3418,86,34625,723,Asia,1439323774
1110,China,2607,89,37232,812,Asia,1439323774
1111,China,2974,97,40206,909,Asia,1439323774
1112,China,2490,108,42696,1017,Asia,1439323774
1113,China,2028,97,44724,1114,Asia,1439323774
1114,China,15141,254,59865,1368,Asia,1439323774
1115,China,4156,13,64021,1381,Asia,1439323774
