,Country Name,total_cases,total_deaths,continent,population,Year,Births attended by skilled health staff (% of total) [SH.STA.BRTC.ZS],Current health expenditure per capita (current US$) [SH.XPD.CHEX.PC.CD],"Current health expenditure per capita, PPP (current international $) [SH.XPD.CHEX.PP.CD]",Diabetes prevalence (% of population ages 20 to 79) [SH.STA.DIAB.ZS],"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]","Labor force, total [SL.TLF.TOTL.IN]","Literacy rate, adult total (% of people ages 15 and above) [SE.ADT.LITR.ZS]","Literacy rate, youth total (% of people ages 15-24) [SE.ADT.1524.LT.ZS]",Net migration [SM.POP.NETM],People using at least basic drinking water services (% of population) [SH.H2O.BASW.ZS],People using at least basic sanitation services (% of population) [SH.STA.BASS.ZS],Rural population (% of total population) [SP.RUR.TOTL.ZS],"School enrollment, primary (% gross) [SE.PRM.ENRR]","School enrollment, secondary (% gross) [SE.SEC.ENRR]","School enrollment, tertiary (% gross) [SE.TER.ENRR]","Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age) [SH.ALC.PCAP.LI]",Urban population (% of total population) [SP.URB.TOTL.IN.ZS],Time Code,"Age dependency ratio, young (% of working-age population) [SP.POP.DPND.YG]",Current health expenditure (% of GDP) [SH.XPD.CHEX.GD.ZS],Domestic general government health expenditure (% of GDP) [SH.XPD.GHED.GD.ZS],Domestic general government health expenditure (% of general government expenditure) [SH.XPD.GHED.GE.ZS],Domestic general government health expenditure (% of current health expenditure) [SH.XPD.GHED.CH.ZS],Domestic general government health expenditure per capita (current US$) [SH.XPD.GHED.PC.CD],"Domestic general government health expenditure per capita, PPP (current international $) [SH.XPD.GHED.PP.CD]",Domestic private health expenditure (% of current health expenditure) [SH.XPD.PVTD.CH.ZS],Domestic private health expenditure per capita (current US$) [SH.XPD.PVTD.PC.CD],"Domestic private health expenditure per capita, PPP (current international $) [SH.XPD.PVTD.PP.CD]",Population density (people per sq. km of land area) [EN.POP.DNST],Land area (sq. km) [AG.LND.TOTL.K2],Urban land area (sq. km) [AG.LND.TOTL.UR.K2],Population in largest city [EN.URB.LCTY],"Age dependency ratio, old (% of working-age population) [SP.POP.DPND.OL]",Age dependency ratio (% of working-age population) [SP.POP.DPND],Adjusted net national income per capita (current US$) [NY.ADJ.NNTY.PC.CD],Food imports (% of merchandise imports) [TM.VAL.FOOD.ZS.UN],Food production index (2004-2006 = 100) [AG.PRD.FOOD.XD],2week,3week,4week,5week,6week
1631,Spain,430,5,Europe,46754783,2020,99.4,2389.88740785,3259.8027752,6.6,83.3292682926829,22863498,98.4365,99.71555,200000,99.9262783083572,99.9042308892552,19.679,102.7103,126.0045,88.85301,10,80.321,YR2018,22.2380624680457,8.87312963604927,6.26586750149727,15.2846738696098,70.616203546524,1769.97021484375,2449.45849609375,29.3837994337082,736.49462890625,1019.23352050781,93.5290582615872,499563.984375,69794.58594,6497124,29.3816342571803,51.619696725226,23216.4082585691,11.0922577434355,103.9,True,True,True,True,False
1632,Spain,589,5,Europe,46754783,2020,99.4,2389.88740785,3259.8027752,6.6,83.3292682926829,22863498,98.4365,99.71555,200000,99.9262783083572,99.9042308892552,19.679,102.7103,126.0045,88.85301,10,80.321,YR2018,22.2380624680457,8.87312963604927,6.26586750149727,15.2846738696098,70.616203546524,1769.97021484375,2449.45849609375,29.3837994337082,736.49462890625,1019.23352050781,93.5290582615872,499563.984375,69794.58594,6497124,29.3816342571803,51.619696725226,23216.4082585691,11.0922577434355,103.9,True,True,True,True,False
1633,Spain,1204,28,Europe,46754783,2020,99.4,2389.88740785,3259.8027752,6.6,83.3292682926829,22863498,98.4365,99.71555,200000,99.9262783083572,99.9042308892552,19.679,102.7103,126.0045,88.85301,10,80.321,YR2018,22.2380624680457,8.87312963604927,6.26586750149727,15.2846738696098,70.616203546524,1769.97021484375,2449.45849609375,29.3837994337082,736.49462890625,1019.23352050781,93.5290582615872,499563.984375,69794.58594,6497124,29.3816342571803,51.619696725226,23216.4082585691,11.0922577434355,103.9,True,True,True,True,False
1634,Spain,1639,35,Europe,46754783,2020,99.4,2389.88740785,3259.8027752,6.6,83.3292682926829,22863498,98.4365,99.71555,200000,99.9262783083572,99.9042308892552,19.679,102.7103,126.0045,88.85301,10,80.321,YR2018,22.2380624680457,8.87312963604927,6.26586750149727,15.2846738696098,70.616203546524,1769.97021484375,2449.45849609375,29.3837994337082,736.49462890625,1019.23352050781,93.5290582615872,499563.984375,69794.58594,6497124,29.3816342571803,51.619696725226,23216.4082585691,11.0922577434355,103.9,True,True,True,True,False
1635,Spain,2140,47,Europe,46754783,2020,99.4,2389.88740785,3259.8027752,6.6,83.3292682926829,22863498,98.4365,99.71555,200000,99.9262783083572,99.9042308892552,19.679,102.7103,126.0045,88.85301,10,80.321,YR2018,22.2380624680457,8.87312963604927,6.26586750149727,15.2846738696098,70.616203546524,1769.97021484375,2449.45849609375,29.3837994337082,736.49462890625,1019.23352050781,93.5290582615872,499563.984375,69794.58594,6497124,29.3816342571803,51.619696725226,23216.4082585691,11.0922577434355,103.9,True,True,True,True,False
1636,Spain,3004,84,Europe,46754783,2020,99.4,2389.88740785,3259.8027752,6.6,83.3292682926829,22863498,98.4365,99.71555,200000,99.9262783083572,99.9042308892552,19.679,102.7103,126.0045,88.85301,10,80.321,YR2018,22.2380624680457,8.87312963604927,6.26586750149727,15.2846738696098,70.616203546524,1769.97021484375,2449.45849609375,29.3837994337082,736.49462890625,1019.23352050781,93.5290582615872,499563.984375,69794.58594,6497124,29.3816342571803,51.619696725226,23216.4082585691,11.0922577434355,103.9,True,True,True,True,False
1637,Spain,4231,121,Europe,46754783,2020,99.4,2389.88740785,3259.8027752,6.6,83.3292682926829,22863498,98.4365,99.71555,200000,99.9262783083572,99.9042308892552,19.679,102.7103,126.0045,88.85301,10,80.321,YR2018,22.2380624680457,8.87312963604927,6.26586750149727,15.2846738696098,70.616203546524,1769.97021484375,2449.45849609375,29.3837994337082,736.49462890625,1019.23352050781,93.5290582615872,499563.984375,69794.58594,6497124,29.3816342571803,51.619696725226,23216.4082585691,11.0922577434355,103.9,True,True,True,True,False
1638,Spain,5753,136,Europe,46754783,2020,99.4,2389.88740785,3259.8027752,6.6,83.3292682926829,22863498,98.4365,99.71555,200000,99.9262783083572,99.9042308892552,19.679,102.7103,126.0045,88.85301,10,80.321,YR2018,22.2380624680457,8.87312963604927,6.26586750149727,15.2846738696098,70.616203546524,1769.97021484375,2449.45849609375,29.3837994337082,736.49462890625,1019.23352050781,93.5290582615872,499563.984375,69794.58594,6497124,29.3816342571803,51.619696725226,23216.4082585691,11.0922577434355,103.9,True,True,True,True,False
1639,Spain,7753,288,Europe,46754783,2020,99.4,2389.88740785,3259.8027752,6.6,83.3292682926829,22863498,98.4365,99.71555,200000,99.9262783083572,99.9042308892552,19.679,102.7103,126.0045,88.85301,10,80.321,YR2018,22.2380624680457,8.87312963604927,6.26586750149727,15.2846738696098,70.616203546524,1769.97021484375,2449.45849609375,29.3837994337082,736.49462890625,1019.23352050781,93.5290582615872,499563.984375,69794.58594,6497124,29.3816342571803,51.619696725226,23216.4082585691,11.0922577434355,103.9,False,True,True,True,False
1640,Spain,9191,309,Europe,46754783,2020,99.4,2389.88740785,3259.8027752,6.6,83.3292682926829,22863498,98.4365,99.71555,200000,99.9262783083572,99.9042308892552,19.679,102.7103,126.0045,88.85301,10,80.321,YR2018,22.2380624680457,8.87312963604927,6.26586750149727,15.2846738696098,70.616203546524,1769.97021484375,2449.45849609375,29.3837994337082,736.49462890625,1019.23352050781,93.5290582615872,499563.984375,69794.58594,6497124,29.3816342571803,51.619696725226,23216.4082585691,11.0922577434355,103.9,False,True,True,True,False
1641,Spain,11178,491,Europe,46754783,2020,99.4,2389.88740785,3259.8027752,6.6,83.3292682926829,22863498,98.4365,99.71555,200000,99.9262783083572,99.9042308892552,19.679,102.7103,126.0045,88.85301,10,80.321,YR2018,22.2380624680457,8.87312963604927,6.26586750149727,15.2846738696098,70.616203546524,1769.97021484375,2449.45849609375,29.3837994337082,736.49462890625,1019.23352050781,93.5290582615872,499563.984375,69794.58594,6497124,29.3816342571803,51.619696725226,23216.4082585691,11.0922577434355,103.9,False,True,True,True,False
1642,Spain,13716,598,Europe,46754783,2020,99.4,2389.88740785,3259.8027752,6.6,83.3292682926829,22863498,98.4365,99.71555,200000,99.9262783083572,99.9042308892552,19.679,102.7103,126.0045,88.85301,10,80.321,YR2018,22.2380624680457,8.87312963604927,6.26586750149727,15.2846738696098,70.616203546524,1769.97021484375,2449.45849609375,29.3837994337082,736.49462890625,1019.23352050781,93.5290582615872,499563.984375,69794.58594,6497124,29.3816342571803,51.619696725226,23216.4082585691,11.0922577434355,103.9,False,True,True,True,False
1643,Spain,17147,767,Europe,46754783,2020,99.4,2389.88740785,3259.8027752,6.6,83.3292682926829,22863498,98.4365,99.71555,200000,99.9262783083572,99.9042308892552,19.679,102.7103,126.0045,88.85301,10,80.321,YR2018,22.2380624680457,8.87312963604927,6.26586750149727,15.2846738696098,70.616203546524,1769.97021484375,2449.45849609375,29.3837994337082,736.49462890625,1019.23352050781,93.5290582615872,499563.984375,69794.58594,6497124,29.3816342571803,51.619696725226,23216.4082585691,11.0922577434355,103.9,False,True,True,True,False
1644,Spain,19980,1002,Europe,46754783,2020,99.4,2389.88740785,3259.8027752,6.6,83.3292682926829,22863498,98.4365,99.71555,200000,99.9262783083572,99.9042308892552,19.679,102.7103,126.0045,88.85301,10,80.321,YR2018,22.2380624680457,8.87312963604927,6.26586750149727,15.2846738696098,70.616203546524,1769.97021484375,2449.45849609375,29.3837994337082,736.49462890625,1019.23352050781,93.5290582615872,499563.984375,69794.58594,6497124,29.3816342571803,51.619696725226,23216.4082585691,11.0922577434355,103.9,False,True,True,True,False
1645,Spain,24926,1326,Europe,46754783,2020,99.4,2389.88740785,3259.8027752,6.6,83.3292682926829,22863498,98.4365,99.71555,200000,99.9262783083572,99.9042308892552,19.679,102.7103,126.0045,88.85301,10,80.321,YR2018,22.2380624680457,8.87312963604927,6.26586750149727,15.2846738696098,70.616203546524,1769.97021484375,2449.45849609375,29.3837994337082,736.49462890625,1019.23352050781,93.5290582615872,499563.984375,69794.58594,6497124,29.3816342571803,51.619696725226,23216.4082585691,11.0922577434355,103.9,False,True,True,True,False
1646,Spain,28572,1720,Europe,46754783,2020,99.4,2389.88740785,3259.8027752,6.6,83.3292682926829,22863498,98.4365,99.71555,200000,99.9262783083572,99.9042308892552,19.679,102.7103,126.0045,88.85301,10,80.321,YR2018,22.2380624680457,8.87312963604927,6.26586750149727,15.2846738696098,70.616203546524,1769.97021484375,2449.45849609375,29.3837994337082,736.49462890625,1019.23352050781,93.5290582615872,499563.984375,69794.58594,6497124,29.3816342571803,51.619696725226,23216.4082585691,11.0922577434355,103.9,False,False,True,True,False
1647,Spain,33089,2182,Europe,46754783,2020,99.4,2389.88740785,3259.8027752,6.6,83.3292682926829,22863498,98.4365,99.71555,200000,99.9262783083572,99.9042308892552,19.679,102.7103,126.0045,88.85301,10,80.321,YR2018,22.2380624680457,8.87312963604927,6.26586750149727,15.2846738696098,70.616203546524,1769.97021484375,2449.45849609375,29.3837994337082,736.49462890625,1019.23352050781,93.5290582615872,499563.984375,69794.58594,6497124,29.3816342571803,51.619696725226,23216.4082585691,11.0922577434355,103.9,False,False,True,True,False
1648,Spain,39673,2696,Europe,46754783,2020,99.4,2389.88740785,3259.8027752,6.6,83.3292682926829,22863498,98.4365,99.71555,200000,99.9262783083572,99.9042308892552,19.679,102.7103,126.0045,88.85301,10,80.321,YR2018,22.2380624680457,8.87312963604927,6.26586750149727,15.2846738696098,70.616203546524,1769.97021484375,2449.45849609375,29.3837994337082,736.49462890625,1019.23352050781,93.5290582615872,499563.984375,69794.58594,6497124,29.3816342571803,51.619696725226,23216.4082585691,11.0922577434355,103.9,False,False,True,True,False
1649,Spain,47610,3434,Europe,46754783,2020,99.4,2389.88740785,3259.8027752,6.6,83.3292682926829,22863498,98.4365,99.71555,200000,99.9262783083572,99.9042308892552,19.679,102.7103,126.0045,88.85301,10,80.321,YR2018,22.2380624680457,8.87312963604927,6.26586750149727,15.2846738696098,70.616203546524,1769.97021484375,2449.45849609375,29.3837994337082,736.49462890625,1019.23352050781,93.5290582615872,499563.984375,69794.58594,6497124,29.3816342571803,51.619696725226,23216.4082585691,11.0922577434355,103.9,False,False,True,True,False
1650,Spain,56188,4089,Europe,46754783,2020,99.4,2389.88740785,3259.8027752,6.6,83.3292682926829,22863498,98.4365,99.71555,200000,99.9262783083572,99.9042308892552,19.679,102.7103,126.0045,88.85301,10,80.321,YR2018,22.2380624680457,8.87312963604927,6.26586750149727,15.2846738696098,70.616203546524,1769.97021484375,2449.45849609375,29.3837994337082,736.49462890625,1019.23352050781,93.5290582615872,499563.984375,69794.58594,6497124,29.3816342571803,51.619696725226,23216.4082585691,11.0922577434355,103.9,False,False,True,True,False
1651,Spain,64059,4858,Europe,46754783,2020,99.4,2389.88740785,3259.8027752,6.6,83.3292682926829,22863498,98.4365,99.71555,200000,99.9262783083572,99.9042308892552,19.679,102.7103,126.0045,88.85301,10,80.321,YR2018,22.2380624680457,8.87312963604927,6.26586750149727,15.2846738696098,70.616203546524,1769.97021484375,2449.45849609375,29.3837994337082,736.49462890625,1019.23352050781,93.5290582615872,499563.984375,69794.58594,6497124,29.3816342571803,51.619696725226,23216.4082585691,11.0922577434355,103.9,False,False,True,True,False
1652,Spain,72248,5690,Europe,46754783,2020,99.4,2389.88740785,3259.8027752,6.6,83.3292682926829,22863498,98.4365,99.71555,200000,99.9262783083572,99.9042308892552,19.679,102.7103,126.0045,88.85301,10,80.321,YR2018,22.2380624680457,8.87312963604927,6.26586750149727,15.2846738696098,70.616203546524,1769.97021484375,2449.45849609375,29.3837994337082,736.49462890625,1019.23352050781,93.5290582615872,499563.984375,69794.58594,6497124,29.3816342571803,51.619696725226,23216.4082585691,11.0922577434355,103.9,False,False,True,True,False
1676,Sweden,137,0,Europe,10099270,2020,99.4,5710.59141927,5386.73402342,5.2,82.3073170731707,5398663,95.06944,98.75365,200000,100.000002463404,99.2955203776241,12.569,126.5754,152.8607,66.98824,9.2,87.431,YR2018,28.2108855884608,11.0187463462353,9.2221312224865,18.6948835849762,83.6949229240417,4941.8369140625,4770.28125,16.3050755858421,962.746887207031,929.325134277344,25.0010434312931,407310,31152.32031,1582968,32.2443213849414,60.4552069734022,45159.0587059653,10.3912828672803,99.64,True,True,True,False,False
1677,Sweden,161,0,Europe,10099270,2020,99.4,5710.59141927,5386.73402342,5.2,82.3073170731707,5398663,95.06944,98.75365,200000,100.000002463404,99.2955203776241,12.569,126.5754,152.8607,66.98824,9.2,87.431,YR2018,28.2108855884608,11.0187463462353,9.2221312224865,18.6948835849762,83.6949229240417,4941.8369140625,4770.28125,16.3050755858421,962.746887207031,929.325134277344,25.0010434312931,407310,31152.32031,1582968,32.2443213849414,60.4552069734022,45159.0587059653,10.3912828672803,99.64,True,True,True,False,False
1678,Sweden,203,0,Europe,10099270,2020,99.4,5710.59141927,5386.73402342,5.2,82.3073170731707,5398663,95.06944,98.75365,200000,100.000002463404,99.2955203776241,12.569,126.5754,152.8607,66.98824,9.2,87.431,YR2018,28.2108855884608,11.0187463462353,9.2221312224865,18.6948835849762,83.6949229240417,4941.8369140625,4770.28125,16.3050755858421,962.746887207031,929.325134277344,25.0010434312931,407310,31152.32031,1582968,32.2443213849414,60.4552069734022,45159.0587059653,10.3912828672803,99.64,True,True,True,False,False
1679,Sweden,248,0,Europe,10099270,2020,99.4,5710.59141927,5386.73402342,5.2,82.3073170731707,5398663,95.06944,98.75365,200000,100.000002463404,99.2955203776241,12.569,126.5754,152.8607,66.98824,9.2,87.431,YR2018,28.2108855884608,11.0187463462353,9.2221312224865,18.6948835849762,83.6949229240417,4941.8369140625,4770.28125,16.3050755858421,962.746887207031,929.325134277344,25.0010434312931,407310,31152.32031,1582968,32.2443213849414,60.4552069734022,45159.0587059653,10.3912828672803,99.64,True,True,True,False,False
1680,Sweden,326,0,Europe,10099270,2020,99.4,5710.59141927,5386.73402342,5.2,82.3073170731707,5398663,95.06944,98.75365,200000,100.000002463404,99.2955203776241,12.569,126.5754,152.8607,66.98824,9.2,87.431,YR2018,28.2108855884608,11.0187463462353,9.2221312224865,18.6948835849762,83.6949229240417,4941.8369140625,4770.28125,16.3050755858421,962.746887207031,929.325134277344,25.0010434312931,407310,31152.32031,1582968,32.2443213849414,60.4552069734022,45159.0587059653,10.3912828672803,99.64,True,True,True,False,False
1681,Sweden,462,1,Europe,10099270,2020,99.4,5710.59141927,5386.73402342,5.2,82.3073170731707,5398663,95.06944,98.75365,200000,100.000002463404,99.2955203776241,12.569,126.5754,152.8607,66.98824,9.2,87.431,YR2018,28.2108855884608,11.0187463462353,9.2221312224865,18.6948835849762,83.6949229240417,4941.8369140625,4770.28125,16.3050755858421,962.746887207031,929.325134277344,25.0010434312931,407310,31152.32031,1582968,32.2443213849414,60.4552069734022,45159.0587059653,10.3912828672803,99.64,True,True,True,False,False
1682,Sweden,620,1,Europe,10099270,2020,99.4,5710.59141927,5386.73402342,5.2,82.3073170731707,5398663,95.06944,98.75365,200000,100.000002463404,99.2955203776241,12.569,126.5754,152.8607,66.98824,9.2,87.431,YR2018,28.2108855884608,11.0187463462353,9.2221312224865,18.6948835849762,83.6949229240417,4941.8369140625,4770.28125,16.3050755858421,962.746887207031,929.325134277344,25.0010434312931,407310,31152.32031,1582968,32.2443213849414,60.4552069734022,45159.0587059653,10.3912828672803,99.64,True,True,True,False,False
1683,Sweden,775,1,Europe,10099270,2020,99.4,5710.59141927,5386.73402342,5.2,82.3073170731707,5398663,95.06944,98.75365,200000,100.000002463404,99.2955203776241,12.569,126.5754,152.8607,66.98824,9.2,87.431,YR2018,28.2108855884608,11.0187463462353,9.2221312224865,18.6948835849762,83.6949229240417,4941.8369140625,4770.28125,16.3050755858421,962.746887207031,929.325134277344,25.0010434312931,407310,31152.32031,1582968,32.2443213849414,60.4552069734022,45159.0587059653,10.3912828672803,99.64,True,True,True,False,False
1684,Sweden,924,1,Europe,10099270,2020,99.4,5710.59141927,5386.73402342,5.2,82.3073170731707,5398663,95.06944,98.75365,200000,100.000002463404,99.2955203776241,12.569,126.5754,152.8607,66.98824,9.2,87.431,YR2018,28.2108855884608,11.0187463462353,9.2221312224865,18.6948835849762,83.6949229240417,4941.8369140625,4770.28125,16.3050755858421,962.746887207031,929.325134277344,25.0010434312931,407310,31152.32031,1582968,32.2443213849414,60.4552069734022,45159.0587059653,10.3912828672803,99.64,True,True,True,False,False
1685,Sweden,1032,3,Europe,10099270,2020,99.4,5710.59141927,5386.73402342,5.2,82.3073170731707,5398663,95.06944,98.75365,200000,100.000002463404,99.2955203776241,12.569,126.5754,152.8607,66.98824,9.2,87.431,YR2018,28.2108855884608,11.0187463462353,9.2221312224865,18.6948835849762,83.6949229240417,4941.8369140625,4770.28125,16.3050755858421,962.746887207031,929.325134277344,25.0010434312931,407310,31152.32031,1582968,32.2443213849414,60.4552069734022,45159.0587059653,10.3912828672803,99.64,True,True,True,False,False
1686,Sweden,1121,7,Europe,10099270,2020,99.4,5710.59141927,5386.73402342,5.2,82.3073170731707,5398663,95.06944,98.75365,200000,100.000002463404,99.2955203776241,12.569,126.5754,152.8607,66.98824,9.2,87.431,YR2018,28.2108855884608,11.0187463462353,9.2221312224865,18.6948835849762,83.6949229240417,4941.8369140625,4770.28125,16.3050755858421,962.746887207031,929.325134277344,25.0010434312931,407310,31152.32031,1582968,32.2443213849414,60.4552069734022,45159.0587059653,10.3912828672803,99.64,True,True,True,False,False
1687,Sweden,1167,8,Europe,10099270,2020,99.4,5710.59141927,5386.73402342,5.2,82.3073170731707,5398663,95.06944,98.75365,200000,100.000002463404,99.2955203776241,12.569,126.5754,152.8607,66.98824,9.2,87.431,YR2018,28.2108855884608,11.0187463462353,9.2221312224865,18.6948835849762,83.6949229240417,4941.8369140625,4770.28125,16.3050755858421,962.746887207031,929.325134277344,25.0010434312931,407310,31152.32031,1582968,32.2443213849414,60.4552069734022,45159.0587059653,10.3912828672803,99.64,True,True,True,False,False
1688,Sweden,1301,10,Europe,10099270,2020,99.4,5710.59141927,5386.73402342,5.2,82.3073170731707,5398663,95.06944,98.75365,200000,100.000002463404,99.2955203776241,12.569,126.5754,152.8607,66.98824,9.2,87.431,YR2018,28.2108855884608,11.0187463462353,9.2221312224865,18.6948835849762,83.6949229240417,4941.8369140625,4770.28125,16.3050755858421,962.746887207031,929.325134277344,25.0010434312931,407310,31152.32031,1582968,32.2443213849414,60.4552069734022,45159.0587059653,10.3912828672803,99.64,True,True,True,False,False
1689,Sweden,1423,10,Europe,10099270,2020,99.4,5710.59141927,5386.73402342,5.2,82.3073170731707,5398663,95.06944,98.75365,200000,100.000002463404,99.2955203776241,12.569,126.5754,152.8607,66.98824,9.2,87.431,YR2018,28.2108855884608,11.0187463462353,9.2221312224865,18.6948835849762,83.6949229240417,4941.8369140625,4770.28125,16.3050755858421,962.746887207031,929.325134277344,25.0010434312931,407310,31152.32031,1582968,32.2443213849414,60.4552069734022,45159.0587059653,10.3912828672803,99.64,True,True,True,False,False
1690,Sweden,1623,16,Europe,10099270,2020,99.4,5710.59141927,5386.73402342,5.2,82.3073170731707,5398663,95.06944,98.75365,200000,100.000002463404,99.2955203776241,12.569,126.5754,152.8607,66.98824,9.2,87.431,YR2018,28.2108855884608,11.0187463462353,9.2221312224865,18.6948835849762,83.6949229240417,4941.8369140625,4770.28125,16.3050755858421,962.746887207031,929.325134277344,25.0010434312931,407310,31152.32031,1582968,32.2443213849414,60.4552069734022,45159.0587059653,10.3912828672803,99.64,False,True,True,False,False
1691,Sweden,1746,20,Europe,10099270,2020,99.4,5710.59141927,5386.73402342,5.2,82.3073170731707,5398663,95.06944,98.75365,200000,100.000002463404,99.2955203776241,12.569,126.5754,152.8607,66.98824,9.2,87.431,YR2018,28.2108855884608,11.0187463462353,9.2221312224865,18.6948835849762,83.6949229240417,4941.8369140625,4770.28125,16.3050755858421,962.746887207031,929.325134277344,25.0010434312931,407310,31152.32031,1582968,32.2443213849414,60.4552069734022,45159.0587059653,10.3912828672803,99.64,False,True,True,False,False
1692,Sweden,1906,21,Europe,10099270,2020,99.4,5710.59141927,5386.73402342,5.2,82.3073170731707,5398663,95.06944,98.75365,200000,100.000002463404,99.2955203776241,12.569,126.5754,152.8607,66.98824,9.2,87.431,YR2018,28.2108855884608,11.0187463462353,9.2221312224865,18.6948835849762,83.6949229240417,4941.8369140625,4770.28125,16.3050755858421,962.746887207031,929.325134277344,25.0010434312931,407310,31152.32031,1582968,32.2443213849414,60.4552069734022,45159.0587059653,10.3912828672803,99.64,False,True,True,False,False
1693,Sweden,2016,25,Europe,10099270,2020,99.4,5710.59141927,5386.73402342,5.2,82.3073170731707,5398663,95.06944,98.75365,200000,100.000002463404,99.2955203776241,12.569,126.5754,152.8607,66.98824,9.2,87.431,YR2018,28.2108855884608,11.0187463462353,9.2221312224865,18.6948835849762,83.6949229240417,4941.8369140625,4770.28125,16.3050755858421,962.746887207031,929.325134277344,25.0010434312931,407310,31152.32031,1582968,32.2443213849414,60.4552069734022,45159.0587059653,10.3912828672803,99.64,False,True,True,False,False
1694,Sweden,2272,36,Europe,10099270,2020,99.4,5710.59141927,5386.73402342,5.2,82.3073170731707,5398663,95.06944,98.75365,200000,100.000002463404,99.2955203776241,12.569,126.5754,152.8607,66.98824,9.2,87.431,YR2018,28.2108855884608,11.0187463462353,9.2221312224865,18.6948835849762,83.6949229240417,4941.8369140625,4770.28125,16.3050755858421,962.746887207031,929.325134277344,25.0010434312931,407310,31152.32031,1582968,32.2443213849414,60.4552069734022,45159.0587059653,10.3912828672803,99.64,False,True,True,False,False
1695,Sweden,2510,42,Europe,10099270,2020,99.4,5710.59141927,5386.73402342,5.2,82.3073170731707,5398663,95.06944,98.75365,200000,100.000002463404,99.2955203776241,12.569,126.5754,152.8607,66.98824,9.2,87.431,YR2018,28.2108855884608,11.0187463462353,9.2221312224865,18.6948835849762,83.6949229240417,4941.8369140625,4770.28125,16.3050755858421,962.746887207031,929.325134277344,25.0010434312931,407310,31152.32031,1582968,32.2443213849414,60.4552069734022,45159.0587059653,10.3912828672803,99.64,False,True,True,False,False
1696,Sweden,2806,66,Europe,10099270,2020,99.4,5710.59141927,5386.73402342,5.2,82.3073170731707,5398663,95.06944,98.75365,200000,100.000002463404,99.2955203776241,12.569,126.5754,152.8607,66.98824,9.2,87.431,YR2018,28.2108855884608,11.0187463462353,9.2221312224865,18.6948835849762,83.6949229240417,4941.8369140625,4770.28125,16.3050755858421,962.746887207031,929.325134277344,25.0010434312931,407310,31152.32031,1582968,32.2443213849414,60.4552069734022,45159.0587059653,10.3912828672803,99.64,False,True,True,False,False
1697,Sweden,3046,92,Europe,10099270,2020,99.4,5710.59141927,5386.73402342,5.2,82.3073170731707,5398663,95.06944,98.75365,200000,100.000002463404,99.2955203776241,12.569,126.5754,152.8607,66.98824,9.2,87.431,YR2018,28.2108855884608,11.0187463462353,9.2221312224865,18.6948835849762,83.6949229240417,4941.8369140625,4770.28125,16.3050755858421,962.746887207031,929.325134277344,25.0010434312931,407310,31152.32031,1582968,32.2443213849414,60.4552069734022,45159.0587059653,10.3912828672803,99.64,False,False,True,False,False
1698,Sweden,3447,102,Europe,10099270,2020,99.4,5710.59141927,5386.73402342,5.2,82.3073170731707,5398663,95.06944,98.75365,200000,100.000002463404,99.2955203776241,12.569,126.5754,152.8607,66.98824,9.2,87.431,YR2018,28.2108855884608,11.0187463462353,9.2221312224865,18.6948835849762,83.6949229240417,4941.8369140625,4770.28125,16.3050755858421,962.746887207031,929.325134277344,25.0010434312931,407310,31152.32031,1582968,32.2443213849414,60.4552069734022,45159.0587059653,10.3912828672803,99.64,False,False,True,False,False
1699,Sweden,3700,110,Europe,10099270,2020,99.4,5710.59141927,5386.73402342,5.2,82.3073170731707,5398663,95.06944,98.75365,200000,100.000002463404,99.2955203776241,12.569,126.5754,152.8607,66.98824,9.2,87.431,YR2018,28.2108855884608,11.0187463462353,9.2221312224865,18.6948835849762,83.6949229240417,4941.8369140625,4770.28125,16.3050755858421,962.746887207031,929.325134277344,25.0010434312931,407310,31152.32031,1582968,32.2443213849414,60.4552069734022,45159.0587059653,10.3912828672803,99.64,False,False,True,False,False
1700,Sweden,4028,146,Europe,10099270,2020,99.4,5710.59141927,5386.73402342,5.2,82.3073170731707,5398663,95.06944,98.75365,200000,100.000002463404,99.2955203776241,12.569,126.5754,152.8607,66.98824,9.2,87.431,YR2018,28.2108855884608,11.0187463462353,9.2221312224865,18.6948835849762,83.6949229240417,4941.8369140625,4770.28125,16.3050755858421,962.746887207031,929.325134277344,25.0010434312931,407310,31152.32031,1582968,32.2443213849414,60.4552069734022,45159.0587059653,10.3912828672803,99.64,False,False,True,False,False
1701,Sweden,4435,180,Europe,10099270,2020,99.4,5710.59141927,5386.73402342,5.2,82.3073170731707,5398663,95.06944,98.75365,200000,100.000002463404,99.2955203776241,12.569,126.5754,152.8607,66.98824,9.2,87.431,YR2018,28.2108855884608,11.0187463462353,9.2221312224865,18.6948835849762,83.6949229240417,4941.8369140625,4770.28125,16.3050755858421,962.746887207031,929.325134277344,25.0010434312931,407310,31152.32031,1582968,32.2443213849414,60.4552069734022,45159.0587059653,10.3912828672803,99.64,False,False,True,False,False
